index,Text,Type,pred
67481,"El Zócalo de Atlixco Es el corazón de la ciudad por la que toda persona del municipio ha ido a dar la vuelta principalmente los domingos por lo que muchos atliscenses se conocen entre si. Puede uno disfrutar paletas de hielo de sabores comunes y exóticos, comprar flores o comer en alguno de los restaurantes de los portales,El kiosko ahora es ocupado por un Italian Cofee donde la atención es agradable y en segundo piso tienes mejor visión del centro de la ciudad.",Attractive,Restaurant
198009,"Vacaciones de cumpleaños  Quiero felicitar a su Gerente el señor Baza y Samuel (poolbar) por la excelente atención que nos brindaron, restaurant Satay con excelente comida así como la mesera que nos atendió con excelente amabilidad ",Hotel,Restaurant
11029,"Visita zentik.  Lugar con vistas agradables y ambiente familiar, perfecto para desayunos y almuerzos, puedes tener una buena comida por menos de 7 dólares o lo que es igual, 135 pesos. El lugar cuenta con un cenote en el cual puedes tomar fotos para unas postales increíbles. ",Hotel,Restaurant
8077,"La Veladora Excelente comida y presentación, mucha relajación y tranquilo ambiente, con jardines muy bien cuidados que incita a descansar y pasarse un muy buen rato en pareja o familia...",Restaurant,Hotel
138013,"""Hacienda romántica e impresionante"" No pude elegir mejor lugar para entregar el anillo de compromiso a mi chica! Ya había visitado la hacienda en ocasiones anteriores  y desde la primera vez me enamoré del lugar. Para empezar, se encuentra en un pueblo mágico, Huasca de Ocampo en Hidalgo, que cuenta con una de las maravillas naturales mas impresionantes de México, ""los prismas basálticos"", la Hda. tiene una historia impresionante, que sin problema alguno se las puede contar algún guía que siempre tiene la mejor actitud.  La hacienda es abastecida de agua de cascadas que proviene de los prismas y puedes en todo momento admirarlas y tener la mejor vista.  En uno de los jardines de la hacienda, se encuentra un pequeño lago donde viven un par de gansos, en medio del lago, se encuentra un hermosa cúpula que adornan e",Hotel,Attractive
88547,"Resturante muy bueno. Comimos un par de veces aqui y la comida fue excelente. El servicio amable y atento. El precio, para la zona, que es bastante cara, es normal.",Attractive,Restaurant
157812,"Muy rico  Uno tiene que pasar a deleitar una rica y refrescante nieve, vale la pena sobre todo si vienes de regreso del cerro",Restaurant,Attractive
34978,"Instalaciones buenas pero caro Me gusto mucho las instalaciones, los columpios dentro de la laguna, los baños limpios, la comida es muy poca para lo que te cobran y no esta tan buena, el personal es muy grosero",Restaurant,Hotel
21271,"Lugar histórico Lugar histórico y con una vista privilegiada de la Laguna Bacalar, cerca del centro del pueblo. De pago. ",Attractive,Restaurant
201842,El peor restaurante Worse dinner ever! (my date even told me so) couldn't eat a singly thing the stuff was so nasty!  Fui por el dia de san valentin y fue la peor cena q he comido en mi vida!!! Lo peor de todo es q tuve q pagar la mesa por adelantado (500pesos) y nos sentaron alado de la puerta de la cocina. De entrada fue queso con ajonjoli q supo bien en la primera mordida... pero comer mas que eso nos dio asco. El platillo principal fue mariscos semicrudos asquerosos y el postre estaba demasiado dulce. Osea nos quedamos sentados como idiotas sin comer nada.,Hotel,Restaurant
69099,"Demasiado grasoso para mi gusto.  El buffet que se ofrece en el restaurante de este hotel es aceptable a secas. Me parece que en variedad de platillos se queda muy corto, el sabor de los alimentos bastante convencional, la crema de elote es de lata al igual que los granos, el espagueti a la boloñesa tiene buen sabor pero está triturado lo cual le da un aspecto desagradable, los frijoles se sirven con una consistencia aceitosa o mantecosa, la mayoría de las guarniciones y platos fuertes son fritos con exceso de aceite o demasiado grasosos. La única opción saludable son ensaladas sin embargo con escasos ingredientes para integrarlas. No quiero dejar de mencionar que en cuanto a atención el personal es muy amable y gentil.   ",Hotel,Restaurant
44894,"La peor experiencia de mi vida Como mexicano, es mi deber de alerta turistas acerca de este lugar. El domingo pasado mi mujer quería comer allí. Hicimos la reserva por teléfono. Como cortesía, ofrecen transporte que te lleva desde/hasta Cancún. Les pedimos que en el lugar de recogida 15 minutos salida...previa. Nos hicieron todo lo que pedimos. Nunca llegó. ( ? !) Cuando llamamos para pedir lo que estaba ocurriendo, sólo decir: ""El barco marchamos antes, lo siento"".  No aceptamos que una explicación, así que nos exigieron a hablar con el gerente. Se negaron a hagámoslo. Después de varios minutos en el teléfono, que ofrecen para enviar de barco nuevo. En 20 minutos estará allí, dijeron. Pensamos que la solución era satisfactoria. Pero ... lo creas o no el barco nunca llegó. Nos llamar, de nuevo, y que, de nuevo, limitado a dijo ""lo siento, no lo hacen"".  Si viajas a Cancún, prueba o Lorenzillos Lima (restaurante peruano).  Las opciones de excelente. Pero ten en cuenta que en general
Casa Rolandi es una opción fiable sin parar. No respetan su tiempo de vacaciones.Más",Restaurant,Hotel
122965,Alaya Un excelente lugar para despejarse para relajarse maravillosa playa y la atención es inigualable  Fernanolo y santos nos atendieron durante la estancia  volvería sin duda ya me considero cliente de este lugar,Hotel,Restaurant
104023,"visita a comer ! La recepcion no tiene personal amable, es la segunda vez que visitamos pero me encuentro con lo mismo, fuimos a comer lo cual la verdad se me hizo muy mala la comida no me gusto su sazón en general, enchiladas de queso muy malas , las salsas que usan no saben a nada, muy poca porción, frijoles sin sabor, guarniciones sin sabor, camarones al ajillo, salados, el cocinero no sabe que al marisco ya no se le pone sal, y sin chiste el platillo con verduras y arroz, deberían tener mejor guarniciones que se esmeraran por esos precios absurdos , demasiado caro para lo que es. No comería de nuevo !",Hotel,Restaurant
191918,"Vacaciones Excelente servicio,hermosa vista y la gente muy amable,recomendado ver a Tulum desde los cielos...!!!",Attractive,Restaurant
128818,"Gran lugar ordenado en Palenque Pequeño hotel con habitaciones especiales, pirámide de inspiración, grandes buen baño, agradable restaurante con excelente comida, estilo maya.
Cerca de Palenque, con una gran piscina natural, excelentes servicios.",Restaurant,Hotel
169702,"Excelente jornada en el Mis Resort Pudimos pasar un dia en la paradisíaca playa del Mia Resort utilizando el Day Pass. La atención fue excelente, la comida deliciosa, en especial la cevichería. Pero lo mejor, son las vistas. un mar de diferentes colores por dónde quiera qué mires y arena blanca por dónde pides. Vale la pena cada peso invertido.",Hotel,Attractive
104168,"Me decpcione un poco despues de leer tan buenas cosas La verdad que disfrute la comida, de entrada pedimos una seleccion de quesos locales, aunque los quesos en si estaban buenisimos, lo unico es que esperaba quizas distintos tipos de queso, la tabla tenia 4 diferentes tipos de chihuahua donde la diferencia era solo que...Más",Restaurant,Attractive
116381,"Limpio, agradable y barato Bien ubicado en la zona del centro a metros de la calle principal y a una cuadra de la calle peatonal con restaurantes, silencioso, muy limpio, buena atención, la decoración es sencilla y agradable y lo más importante que es barato!",Hotel,Restaurant
56595,"La Misión es lo mejor de Loreto El mejor hotel de Loreto. Excelente personal, excelente comida, excelentes chefs. ya sea que se quede a pasar la noche, o simplemente pase a comer, se case allí como lo hicimos el año pasado, no puede superarlo. El brunch del domingo es para morirse. Coma lo que hay en el menú o traiga su pescado. Siempre hacen el mejor trabajo. ¡Aline, Oswaldo y el equipo son increíbles!",Hotel,Restaurant
162888,"Buenas vacaciones Fui a comer con mis amigos,me recomendaron el lugar todo fue bien,nos atendió un mesero pero todo muy lento ,hasta que se acercó un joven llamado edson un hermoso momento nos hizo pasar ,muy atento muy amable muy buenas recomendaciones,lamentablemente esta simplemente apoyando y luego nos tardaban las cosas por que el no nos podía atender (mas atención allí por parte de sus jefes) en general un poco lento pero muy buena atención e intención de edson bien allí,buena música muy buen ceviche gracias a mis próximas vacaciones me gustaría me atendiera edson",Hotel,Restaurant
148727,"Alta cocina en la playa Estábamos alojando en un hotel en la playa para asistir a la boda de un amigo, y después de un par de intentos en pequeños restaurantes estaban desesperados por conseguir algo de comida decente que se sirven en un ambiente más elegante. Descubrimos Oceanus (Na Balam) y fuimos para el desayuno, el almuerzo y la cena para el resto de nuestra estancia. Gran servicio, bonitos platos, raciones, decente, todos ellos a precios vinos razonable. La vista es fantástica, por supuesto que dan al oeste (puestas) justo en la playa. Lo único que pude conseguir fue la derecha, quizás expreso algo mal con la máquina.",Hotel,Restaurant
201968,"9 de 10 La experiencia en general estuvo muy bien, el acceso al lugar es un poco complicada y demorada entonces eso nos retrasó el resto del viaje.La carretera además está en mal estado.Del resto la atención muy buena, la pizza deliciosa, el ambiente tranquilo y el tour por las cavas muy interesante.",Attractive,Restaurant
109801,"Un oasis en la ciudad Después de un par de horas conduciendo, nos registramos y nos fuimos al parque. El aparcamiento es de ladrillo pavimentado y cerrado. Nos sentimos seguros. Nuestra primera reacción a la habitación era que parecía una hacienda mexicana auténtica. Estaba impecable, amplia y fresca, con pisos de baldosas color arcilla. Las entradas estaban enmarcadas en ladrillo con arcada pintado en un rico color rojo oscuro que contrastan con las paredes de estuco. Era sencillo y impresionante. Tuvimos un pequeño patio con barandillas de hierro forjado con vistas a un precioso jardín tropical. El patio tenía una mecedora madera a juego y una pequeña mesa en la que se celebran nuestras pequeñas copas de tequila bien. Desde el patio, se podía ver colibríes comer cada mañana en la variedad de",Hotel,Restaurant
65156,"My favorite hostel in Mexico. Easy answer. Viajero Sayulita is literally one of the best hostels on the planet, and I've been to MANY. It's pricey, but it's worth the cost.   The pool, the views, the music, the bar, the breakfast, the amazing staff, the excursions, the great wifi... I could go on and on... it's all top notch.   Viajero is also huge, but it's so social that everyone gets to know each other. I made so many friends in one week that I never wanted to leave, and I'm already thinking about how I can find my way back.",Hotel,Attractive
45328,"Pésimo servicio El servicio al cliente dentro del poliforum, especialmente en los museos es pésimo, la persona que atiende no tiene nada actitud de servicio ni amabilidad, 0 Estrellas",Attractive,Hotel
190179,"Regular vs relación precio-servicio-calidad Es un lugar hermoso pero honestamente muy sobrevaluado te venden un concepto ecoturístico por lo que sabes que en pro del ambiente carecerás de algunas comodidades y no hay tema!  sin embargo te cobran en dólares y como si contaras con todas las comodidades de un hotel de lujo. Para empezar no cuentas con luz, te dan tu velas, tampoco con restaurante y la comida más cercana se basa en snaks con un concepto dirigido a los extranjeros: pizza,  hot dogs, nachos etc. no se encuentra algo de la comida tradicional de nuestro país que es algo que en lo particular nos gusta conocer.",Hotel,Restaurant
